icd,vaccinated_count,vaccinated_pct,unvaccinated_count,unvaccinated_pct,difference,abs_difference
I70,1469.0,0.012871625469871284,109041.0,0.07157147301719827,-0.05869984754732698,0.05869984754732698
I64,1273.0,0.01115424045142692,86325.0,0.05666132379755908,-0.04550708334613216,0.04550708334613216
I21,2309.0,0.02023184697748999,91373.0,0.05997469029081223,-0.03974284331332224,0.03974284331332224
I50,7627.0,0.06682905885548555,43161.0,0.028329677340590182,0.038499381514895376,0.038499381514895376
E11,4771.0,0.04180430572958196,23062.0,0.015137253975317783,0.026667051754264176,0.026667051754264176
I67,1173.0,0.010278023605281836,56019.0,0.03676931013976788,-0.02649128653448604,0.02649128653448604
U07,3793.0,0.03323490497428304,14964.0,0.00982195249703648,0.02341295247724656,0.02341295247724656
G30,3648.0,0.03196439054737266,18080.0,0.011867208042396389,0.020097182504976274,0.020097182504976274
I25,16847.0,0.1476162520700623,251596.0,0.1651406014731616,-0.0175243494030993,0.0175243494030993
I10,2480.0,0.021730177784398085,13021.0,0.008546621455754612,0.013183556328643473,0.013183556328643473
F01,1824.0,0.01598219527368633,7433.0,0.004878814014332542,0.011103381259353791,0.011103381259353791
I11,2567.0,0.022492486440544305,17629.0,0.011571184213462718,0.010921302227081587,0.010921302227081587
I48,1768.0,0.015491513839845084,7873.0,0.0051676177498775865,0.010323896089967498,0.010323896089967498
J44,2643.0,0.02315841124361457,20716.0,0.013597404967161702,0.009561006276452868,0.009561006276452868
A41,1556.0,0.013633934126017508,9241.0,0.0060655348185721806,0.007568399307445327,0.007568399307445327
I26,849.0,0.007439081023771763,22435.0,0.014725708652166094,-0.007286627628394331,0.007286627628394331
R99,1479.0,0.012959247154485792,8741.0,0.005737348755452811,0.007221898399032981,0.007221898399032981
S72,800.0,0.007009734769160672,20981.0,0.013771343580614968,-0.006761608811454296,0.006761608811454296
C25,2550.0,0.02234352957669964,25015.0,0.016419148737862037,0.0059243808388376035,0.0059243808388376035
C34,3740.0,0.032770510045826144,41135.0,0.0269998674128305,0.005770642632995645,0.005770642632995645
C50,3191.0,0.02796007956048963,50095.0,0.03288096166392959,-0.004920882103439963,0.004920882103439963
E10,406.0,0.003557440395349041,11833.0,0.007766851369782991,-0.0042094109744339496,0.0042094109744339496
C18,1738.0,0.01522864878600156,28704.0,0.018840505511556745,-0.0036118567255551855,0.0036118567255551855
C16,759.0,0.0066504858622411876,15395.0,0.010104848883445375,-0.003454363021204188,0.003454363021204188
I35,681.0,0.005967036722248022,4400.0,0.0028880373554504486,0.0030789993667975734,0.0030789993667975734
C53,410.0,0.0035924890691948442,9979.0,0.006549937447736369,-0.002957448378541525,0.002957448378541525
I46,374.0,0.0032770510045826142,9278.0,0.006089820587243014,-0.0028127695826603996,0.0028127695826603996
I69,964.0,0.00844673039683861,8637.0,0.005669086054323983,0.002777644342514627,0.002777644342514627
G20,505.0,0.004424895073032674,2577.0,0.0016914709693172285,0.002733424103715446,0.002733424103715446
C23,392.0,0.0034347700368887292,9120.0,0.005986113791297294,-0.0025513437544085645,0.0025513437544085645
N17,588.0,0.005152155055333093,4067.0,0.0026694654374129485,0.002482689617920145,0.002482689617920145
F03,398.0,0.0034873430476574344,1545.0,0.0010140949350388507,0.0024732481126185837,0.0024732481126185837
N39,450.0,0.003942975807652878,2433.0,0.0015969533831388502,0.002346022424514028,0.002346022424514028
J18,2809.0,0.024612931208215408,33963.0,0.02229236652344627,0.002320564684769138,0.002320564684769138
A49,291.0,0.0025497910222821944,690.0,0.00045289676710472945,0.002096894255177465,0.002096894255177465
C20,584.0,0.00511710638148729,10863.0,0.007130170407331414,-0.002013064025844124,0.002013064025844124
C56,1227.0,0.01075118070220018,19331.0,0.01268832957232105,-0.001937148870120869,0.001937148870120869
I63,2753.0,0.02412224977437416,39687.0,0.026049440574036808,-0.0019271907996626474,0.0019271907996626474
C19,249.0,0.0021817799469012592,6092.0,0.003998618993046394,-0.0018168390461451348,0.0018168390461451348
E86,291.0,0.0025497910222821944,1248.0,0.0008191524135459454,0.001730638608736249,0.001730638608736249
C80,1154.0,0.010111542404514269,12826.0,0.008418628891138057,0.001692913513376212,0.001692913513376212
I13,335.0,0.0029353264345860315,1955.0,0.0012832075067967335,0.001652118927789298,0.001652118927789298
I80,225.0,0.001971487903826439,5471.0,0.0035910119026521374,-0.0016195239988256982,0.0016195239988256982
K56,456.0,0.003995548818421583,3941.0,0.002586762549506868,0.0014087862689147151,0.0014087862689147151
R54,408.0,0.0035749647322719427,3307.0,0.0021706226214715076,0.001404342110800435,0.001404342110800435
I71,505.0,0.004424895073032674,4626.0,0.0030363774559804034,0.001388517617052271,0.001388517617052271
K74,438.0,0.003837829786115468,7753.0,0.005088853094728938,-0.0012510233086134703,0.0012510233086134703
J45,291.0,0.0025497910222821944,1986.0,0.0013035550427101343,0.00124623597957206,0.00124623597957206
C64,710.0,0.006221139607630096,11357.0,0.007454418237693351,-0.001233278630063255,0.001233278630063255
T71,184.0,0.0016122389969069546,4254.0,0.002792207025019593,-0.0011799680281126383,0.0011799680281126383
J10,165.0,0.0014457577961393886,463.0,0.0003039002944485358,0.0011418575016908527,0.0011418575016908527
C55,157.0,0.0013756604484477819,3795.0,0.0024909322190760116,-0.0011152717706282298,0.0011152717706282298
R09,182.0,0.0015947146599840528,793.0,0.0005205030961073194,0.0010742115638767333,0.0010742115638767333
C26,112.0,0.0009813628676824942,3051.0,0.0020025913571543904,-0.0010212284894718963,0.0010212284894718963
A04,215.0,0.0018838662192119306,1343.0,0.0008815077655386256,0.0010023584536733052,0.0010023584536733052
S02,20.0,0.0001752433692290168,1721.0,0.0011296164292568685,-0.0009543730600278517,0.0009543730600278517
N11,32.0,0.0002803893907664269,1794.0,0.0011775315944722966,-0.0008971422037058697,0.0008971422037058697
S06,638.0,0.005590263478405636,7182.0,0.004714064610646619,0.0008761988677590173,0.0008761988677590173
I12,201.0,0.0017611958607516188,1351.0,0.0008867587425485354,0.0008744371182030833,0.0008744371182030833
J84,263.0,0.002304450305361571,2271.0,0.0014906210986881747,0.0008138292066733964,0.0008138292066733964
I49,231.0,0.002024060914595144,1900.0,0.0012471070398536027,0.0007769538747415411,0.0007769538747415411
C15,256.0,0.002243115126131415,2244.0,0.0014728990512797287,0.0007702160748516865,0.0007702160748516865
J69,115.0,0.0010076493730668465,373.0,0.0002448268030870494,0.0007628225699797971,0.0007628225699797971
A46,108.0,0.0009463141938366907,313.0,0.00020544447551272508,0.0007408697183239656,0.0007408697183239656
C83,280.0,0.0024534071692062353,2659.0,0.001745293483668805,0.0007081136855374302,0.0007081136855374302
C97,4.0,3.504867384580336e-05,1117.0,0.0007331676650086707,-0.0006981189911628673,0.0006981189911628673
G93,112.0,0.0009813628676824942,2544.0,0.0016698106891513502,-0.0006884478214688561,0.0006884478214688561
J12,148.0,0.0012968009322947244,963.0,0.000632086357567905,0.0006647145747268194,0.0006647145747268194
I42,244.0,0.002137969104594005,2248.0,0.0014755245397846837,0.0006624445648093212,0.0006624445648093212
J42,43.0,0.0003767732438423861,1575.0,0.0010337860988260128,-0.0006570128549836267,0.0006570128549836267
I22,1.0,8.76216846145084e-06,1011.0,0.0006635922196273644,-0.0006548300511659135,0.0006548300511659135
K25,195.0,0.0017086228499829138,3590.0,0.0023563759331970704,-0.0006477530832141565,0.0006477530832141565
K70,706.0,0.006186090933784293,8467.0,0.005557502792863397,0.0006285881409208958,0.0006285881409208958
C67,508.0,0.004451181578417026,5874.0,0.003855529869526349,0.0005956517088906775,0.0005956517088906775
E43,127.0,0.0011127953946042566,796.0,0.0005224722124860357,0.0005903231821182209,0.0005903231821182209
D37,104.0,0.0009112655199908873,505.0,0.00033146792375056286,0.0005797975962403244,0.0005797975962403244
E78,85.0,0.0007447843192233214,253.0,0.00016606214793840078,0.0005787221712849205,0.0005787221712849205
C91,227.0,0.0019890122407493407,3900.0,0.002559851292331079,-0.0005708390515817385,0.0005708390515817385
T78,76.0,0.0006659248030702639,153.0,0.00010042493531452696,0.0005654998677557369,0.0005654998677557369
K55,241.0,0.0021116825992096525,4060.0,0.0026648708325292775,-0.0005531882333196249,0.0005531882333196249
I27,192.0,0.0016823363445985613,3368.0,0.0022106613211720708,-0.0005283249765735095,0.0005283249765735095
C22,636.0,0.0055727391414827345,9289.0,0.00609704068063164,-0.0005243015391489057,0.0005243015391489057
N19,108.0,0.0009463141938366907,676.0,0.00044370755733738707,0.0005026066364993036,0.0005026066364993036
D68,84.0,0.0007360221507618706,367.0,0.00024088857032961695,0.0004951335804322536,0.0004951335804322536
E66,109.0,0.0009550763622981416,721.0,0.00047324430301813033,0.00048183205928001126,0.00048183205928001126
T06,158.0,0.0013844226169092326,2839.0,0.0018634404663917781,-0.0004790178494825455,0.0004790178494825455
I38,74.0,0.0006484004661473622,265.0,0.00017393861345326564,0.00047446185269409656,0.00047446185269409656
L89,133.0,0.0011653684053729617,1053.0,0.0006911598489293914,0.0004742085564435703,0.0004742085564435703
T07,47.0,0.0004118219176881895,1347.0,0.0008841332540435805,-0.000472311336355391,0.000472311336355391
I05,73.0,0.0006396382976859113,1682.0,0.0011040179163335577,-0.00046437961864764646,0.00046437961864764646
D38,75.0,0.000657162634608813,301.0,0.00019756800999786022,0.0004595946246109527,0.0004595946246109527
C90,417.0,0.003653824248425,4867.0,0.0031945631384039394,0.0004592611100210607,0.0004592611100210607
E87,83.0,0.0007272599823004197,430.0,0.0002822400142826575,0.0004450199680177622,0.0004450199680177622
K57,220.0,0.0019276770615191847,2268.0,0.0014886519823094585,0.00043902507920972624,0.00043902507920972624
C54,646.0,0.005660360826097242,9281.0,0.00609178970362173,-0.0004314288775244873,0.0004314288775244873
I51,170.0,0.0014895686384466427,2908.0,0.001908730143102251,-0.00041916150465560824,0.00041916150465560824
C65,119.0,0.0010426980469126499,951.0,0.0006242098920530401,0.0004184881548596098,0.0004184881548596098
J11,23.0,0.00020152987461336932,933.0,0.0006123951937807428,-0.00041086531916737347,0.00041086531916737347
M46,65.0,0.0005695409499943046,259.0,0.00017000038069583321,0.00039954056929847136,0.00039954056929847136
T58,14.0,0.00012267035846031177,795.0,0.000521815840359797,-0.0003991454818994852,0.0003991454818994852
C21,125.0,0.001095271057681355,1064.0,0.0006983799423180175,0.0003968911153633375,0.0003968911153633375
K83,120.0,0.0010514602153741009,1001.0,0.000657028498364977,0.00039443171700912383,0.00039443171700912383
T75,90.0,0.0007885951615305756,1802.0,0.0011827825714822065,-0.00039418740995163085,0.00039418740995163085
C85,145.0,0.0012705144269103718,2530.0,0.001660621479384008,-0.0003901070524736361,0.0003901070524736361
L03,66.0,0.0005783031184557555,304.0,0.00019953712637657645,0.000378765992079179,0.000378765992079179
C44,167.0,0.0014632821330622903,1660.0,0.0010895777295563056,0.0003737044035059848,0.0003737044035059848
E13,65.0,0.0005695409499943046,299.0,0.00019625526574538275,0.00037328568424892185,0.00037328568424892185
C71,681.0,0.005967036722248022,8528.0,0.00559754149256396,0.00036949522968406177,0.00036949522968406177
G41,66.0,0.0005783031184557555,319.0,0.0002093827082701575,0.00036892041018559796,0.00036892041018559796
D48,61.0,0.0005344922761485012,281.0,0.00018444056747308547,0.00035005170867541575,0.00035005170867541575
M05,62.0,0.0005432544446099521,299.0,0.00019625526574538275,0.0003469991788645694,0.0003469991788645694
G31,95.0,0.0008324060038378297,742.0,0.0004870281176691438,0.0003453778861686859,0.0003453778861686859
J96,156.0,0.001366898279986331,1565.0,0.0010272223775636255,0.0003396759024227056,0.0003396759024227056
A09,72.0,0.0006308761292244605,469.0,0.0003078385272059683,0.0003230376020184922,0.0003230376020184922
G40,134.0,0.0011741305738344125,1300.0,0.0008532837641103598,0.00032084680972405274,0.00032084680972405274
D47,72.0,0.0006308761292244605,476.0,0.00031243313208963945,0.00031844299713482105,0.00031844299713482105
C43,353.0,0.0030930454668921465,4239.0,0.0027823614431260117,0.00031068402376613477,0.00031068402376613477
E41,78.0,0.0006834491399931655,586.0,0.00038463406597590065,0.0002988150740172649,0.0002988150740172649
C81,40.0,0.0003504867384580336,976.0,0.0006406191952090086,-0.000290132456750975,0.000290132456750975
I34,196.0,0.0017173850184443646,2186.0,0.001434829467957882,0.00028255555048648266,0.00028255555048648266
K26,169.0,0.001480806469985192,2685.0,0.0017623591589510123,-0.0002815526889658204,0.0002815526889658204
K63,85.0,0.0007447843192233214,718.0,0.0004712751866394141,0.00027350913258390725,0.00027350913258390725
T17,123.0,0.0010777467207584532,2058.0,0.0013508138357993234,-0.00027306711504087016,0.00027306711504087016
C73,86.0,0.0007535464876847722,1563.0,0.0010259096333111479,-0.0002723631456263756,0.0002723631456263756
C92,423.0,0.0037063972591937053,5244.0,0.0034420154299959435,0.00026438182919776183,0.00026438182919776183
D46,164.0,0.0014369956276779378,1790.0,0.0011749061059673415,0.00026208952171059624,0.00026208952171059624
I44,51.0,0.00044687059153399283,282.0,0.0001850969395993242,0.00026177365193466866,0.00026177365193466866
K65,157.0,0.0013756604484477819,2494.0,0.0016369920828394134,-0.0002613316343916315,0.0002613316343916315
J20,172.0,0.0015070929753695445,1906.0,0.0012510452726110352,0.0002560477027585093,0.0002560477027585093
I20,56.0,0.0004906814338412471,1136.0,0.0007456387354072067,-0.0002549573015659596,0.0002549573015659596
C94,65.0,0.0005695409499943046,482.0,0.00031637136484707185,0.0002531695851472327,0.0002531695851472327
C57,256.0,0.002243115126131415,3032.0,0.0019901202867558545,0.0002529948393755607,0.0002529948393755607
G21,52.0,0.00045563275999544367,312.0,0.00020478810338648635,0.0002508446566089573,0.0002508446566089573
M06,44.0,0.00038553541230383696,208.0,0.00013652540225765757,0.0002490100100461794,0.0002490100100461794
D43,44.0,0.00038553541230383696,214.0,0.00014046363501509,0.00024507177728874696,0.00024507177728874696
T50,32.0,0.0002803893907664269,800.0,0.0005250977009909906,-0.0002447083102245637,0.0002447083102245637
R96,19.0,0.00016648120076756596,614.0,0.0004030124855105853,-0.00023653128474301934,0.00023653128474301934
I31,12.0,0.00010514602153741008,515.0,0.0003380316450129502,-0.00023288562347554013,0.00023288562347554013
C24,408.0,0.0035749647322719427,5094.0,0.003343559611060133,0.00023140512121180975,0.00023140512121180975
C17,98.0,0.0008586925092221823,974.0,0.0006393064509565311,0.00021938605826565122,0.00021938605826565122
E03,47.0,0.0004118219176881895,294.0,0.00019297340511418906,0.00021884851257400042,0.00021884851257400042
N12,13.0,0.00011390818999886092,506.0,0.00033212429587680157,-0.00021821610587794066,0.00021821610587794066
I66,0.0,0.0,326.0,0.00021397731315382868,-0.00021397731315382868,0.00021397731315382868
C78,0.0,0.0,325.0,0.00021332094102758994,-0.00021332094102758994,0.00021332094102758994
I74,181.0,0.001585952491522602,2092.0,0.0013731304880914405,0.00021282200343116149,0.00021282200343116149
T02,12.0,0.00010514602153741008,484.0,0.0003176841090995493,-0.00021253808756213925,0.00021253808756213925
C41,27.0,0.00023657854845917267,683.0,0.00044830216222105823,-0.00021172361376188556,0.00021172361376188556
N18,659.0,0.005774269016096104,9113.0,0.005981519186413622,-0.00020725017031751787,0.00020725017031751787
T43,73.0,0.0006396382976859113,666.0,0.00043714383607499973,0.00020249446161091155,0.00020249446161091155
G12,93.0,0.0008148816669149281,943.0,0.0006189589150431302,0.00019592275187179785,0.00019592275187179785
U10,33.0,0.00028915155922787773,145.0,9.517395830461705e-05,0.00019397760092326069,0.00019397760092326069
N30,69.0,0.0006045896238401079,639.0,0.0004194217886665538,0.00018516783517355415,0.00018516783517355415
J13,32.0,0.0002803893907664269,148.0,9.714307468333326e-05,0.00018324631608309365,0.00018324631608309365
I33,77.0,0.0006746869715317146,749.0,0.0004916227225528149,0.0001830642489788997,0.0001830642489788997
I06,37.0,0.0003242002330736811,770.0,0.0005054065372038285,-0.00018120630413014744,0.00018120630413014744
C02,68.0,0.0005958274553786571,641.0,0.00042073453291903125,0.0001750929224596259,0.0001750929224596259
C76,185.0,0.0016210011653684053,2203.0,0.0014459877941039405,0.00017501337126446482,0.00017501337126446482
C96,22.0,0.00019276770615191848,558.0,0.000366255646441216,-0.00017348794028929752,0.00017348794028929752
J22,34.0,0.00029791372768932857,191.0,0.00012536707611159902,0.00017254665157772955,0.00017254665157772955
A40,31.0,0.00027162722230497606,151.0,9.911219106204948e-05,0.00017251503124292658,0.00017251503124292658
I61,1235.0,0.010821278049891787,16226.0,0.010650294120349768,0.0001709839295420193,0.0001709839295420193
D41,28.0,0.00024534071692062354,116.0,7.613916664369365e-05,0.00016920155027692988,0.00016920155027692988
C10,42.0,0.0003680110753809353,308.0,0.00020216261488153139,0.0001658484604994039,0.0001658484604994039
D86,29.0,0.0002541028853820744,139.0,9.123572554718462e-05,0.00016286715983488976,0.00016286715983488976
K43,61.0,0.0005344922761485012,569.0,0.0003734757398298421,0.00016101653631865913,0.00016101653631865913
A15,5.0,4.38108423072542e-05,310.0,0.00020347535913400888,-0.0001596645168267547,0.0001596645168267547
D64,41.0,0.00035924890691948444,305.0,0.00020019349850281518,0.00015905540841666926,0.00015905540841666926
J81,16.0,0.00014019469538321345,454.0,0.0002979929453123872,-0.00015779824992917375,0.00015779824992917375
I62,94.0,0.000823643835376379,1016.0,0.0006668740802585581,0.00015676975511782088,0.00015676975511782088
S22,62.0,0.0005432544446099521,1066.0,0.000699692686570495,-0.00015643824196054292,0.00015643824196054292
I65,0.0,0.0,232.0,0.0001522783332873873,-0.0001522783332873873,0.0001522783332873873
Q90,31.0,0.00027162722230497606,189.0,0.00012405433185912155,0.0001475728904458545,0.0001475728904458545
N20,13.0,0.00011390818999886092,398.0,0.00026123610624301783,-0.00014732791624415693,0.00014732791624415693
N10,115.0,0.0010076493730668465,1311.0,0.0008605038574989859,0.00014714551556786065,0.00014714551556786065
G91,34.0,0.00029791372768932857,233.0,0.00015293470541362603,0.00014497902227570255,0.00014497902227570255
C88,35.0,0.0003066758961507794,247.0,0.00016212391518096835,0.00014455198096981106,0.00014455198096981106
J15,258.0,0.0022606394630543167,3662.0,0.00240363472628626,-0.00014299526323194311,0.00014299526323194311
I36,42.0,0.0003680110753809353,345.0,0.00022644838355236473,0.00014156269182857056,0.00014156269182857056
I24,213.0,0.0018663418822890288,3047.0,0.0019999658686494356,-0.0001336239863604068,0.0001336239863604068
T29,7.0,6.133517923015588e-05,296.0,0.00019428614936666653,-0.00013295097013651063,0.00013295097013651063
K73,9.0,7.885951615305756e-05,322.0,0.00021135182464887374,-0.0001324923084958162,0.0001324923084958162
D69,41.0,0.00035924890691948444,349.0,0.00022907387205731966,0.00013017503486216478,0.00013017503486216478
T38,20.0,0.0001752433692290168,69.0,4.528967671047294e-05,0.00012995369251854385,0.00012995369251854385
J41,25.0,0.000219054211536271,531.0,0.00034853359903277005,-0.00012947938749649905,0.00012947938749649905
T40,30.0,0.0002628650538435252,204.0,0.0001338999137527026,0.0001289651400908226,0.0001289651400908226
S82,27.0,0.00023657854845917267,556.0,0.0003649429021887385,-0.0001283643537295658,0.0001283643537295658
S12,41.0,0.00035924890691948444,352.0,0.0002310429884360359,0.00012820591848344856,0.00012820591848344856
C40,14.0,0.00012267035846031177,379.0,0.0002487650358444818,-0.00012609467738417004,0.00012609467738417004
R64,37.0,0.0003242002330736811,302.0,0.00019822438212409896,0.00012597585094958213,0.00012597585094958213
J06,23.0,0.00020152987461336932,116.0,7.613916664369365e-05,0.00012539070796967569,0.00012539070796967569
J16,44.0,0.00038553541230383696,397.0,0.0002605797341167791,0.00012495567818705783,0.00012495567818705783
I82,69.0,0.0006045896238401079,1108.0,0.000727260315872522,-0.00012267069203241408,0.00012267069203241408
T31,9.0,7.885951615305756e-05,305.0,0.00020019349850281518,-0.00012133398234975762,0.00012133398234975762
C70,16.0,0.00014019469538321345,386.0,0.000253359640728153,-0.00011316494534493953,0.00011316494534493953
J40,24.0,0.00021029204307482016,492.0,0.00032293508610945924,-0.00011264304303463908,0.00011264304303463908
C06,32.0,0.0002803893907664269,257.0,0.00016868763644335575,0.00011170175432307115,0.00011170175432307115
C79,0.0,0.0,170.0,0.00011158326146058551,-0.00011158326146058551,0.00011158326146058551
K76,104.0,0.0009112655199908873,1219.0,0.000800117621885022,0.00011114789810586531,0.00011114789810586531
L97,14.0,0.00012267035846031177,19.0,1.2471070398536028e-05,0.00011019928806177575,0.00011019928806177575
T65,6.0,5.257301076870504e-05,247.0,0.00016212391518096835,-0.00010955090441226332,0.00010955090441226332
E07,16.0,0.00014019469538321345,47.0,3.08494899332207e-05,0.00010934520544999274,0.00010934520544999274
K29,14.0,0.00012267035846031177,351.0,0.00023038661630979716,-0.00010771625784948539,0.00010771625784948539
A16,3.0,2.628650538435252e-05,201.0,0.0001319307973739864,-0.0001056442919896339,0.0001056442919896339
A81,15.0,0.0001314325269217626,48.0,3.150586205945944e-05,9.992666486230317e-05,9.992666486230317e-05
K50,40.0,0.0003504867384580336,383.0,0.00025139052434943674,9.909621410859686e-05,9.909621410859686e-05
C39,42.0,0.0003680110753809353,410.0,0.0002691125717578827,9.889850362305259e-05,9.889850362305259e-05
T14,29.0,0.0002541028853820744,237.0,0.000155560193918581,9.854269146349339e-05,9.854269146349339e-05
I72,34.0,0.00029791372768932857,306.0,0.00020084987062905392,9.706385706027465e-05,9.706385706027465e-05
S26,18.0,0.00015771903230611513,388.0,0.00025467238498063044,-9.695335267451532e-05,9.695335267451532e-05
N03,1.0,8.76216846145084e-06,161.0,0.00010567591232443687,-9.691374386298603e-05,9.691374386298603e-05
G10,32.0,0.0002803893907664269,280.0,0.00018378419534684673,9.660519541958016e-05,9.660519541958016e-05
D50,24.0,0.00021029204307482016,174.0,0.00011420874996554046,9.60832931092797e-05,9.60832931092797e-05
I07,23.0,0.00020152987461336932,162.0,0.0001063322844506756,9.519759016269372e-05,9.519759016269372e-05
S27,59.0,0.0005169679392255995,643.0,0.0004220472771715087,9.492066205409082e-05,9.492066205409082e-05
J39,13.0,0.00011390818999886092,29.0,1.903479166092341e-05,9.48733983379375e-05,9.48733983379375e-05
C45,44.0,0.00038553541230383696,443.0,0.00029077285192376104,9.476256038007592e-05,9.476256038007592e-05
C09,50.0,0.000438108423072542,525.0,0.0003445953662753376,9.35130567972044e-05,9.35130567972044e-05
T93,16.0,0.00014019469538321345,72.0,4.725879308918916e-05,9.293590229402429e-05,9.293590229402429e-05
C86,13.0,0.00011390818999886092,33.0,2.1660280165878364e-05,9.224790983298255e-05,9.224790983298255e-05
B94,3.0,2.628650538435252e-05,180.0,0.00011814698272297289,-9.186047733862038e-05,9.186047733862038e-05
